Fund,Year,L2_Norm,Sector
FDCPX,2000,0.3748299928712038,technology
FDCPX,2001,0.3508955590338967,technology
FDCPX,2002,0.2306976229292564,technology
FDCPX,2003,0.1563342924815823,technology
FDCPX,2004,0.1683327702064192,technology
FDCPX,2005,0.109306245841058,technology
FDCPX,2006,0.1043884426556512,technology
FDCPX,2007,0.1259859005048433,technology
FDCPX,2008,0.1866033096316523,technology
FDCPX,2009,0.1357117993148504,technology
FDCPX,2010,0.0998575500944087,technology
FDCPX,2011,0.1049629887475716,technology
FDCPX,2012,0.0942784306101485,technology
FDCPX,2013,0.0950923948066271,technology
FDCPX,2014,0.0874493078571559,technology
FDCPX,2015,0.0876571873690289,technology
FDCPX,2016,0.0897190815311152,technology
FDCPX,2017,0.081050603656547,technology
FDCPX,2018,0.0852974989636284,technology
FDCPX,2019,0.084725127891142,technology
FDCPX,2020,0.1055005378119886,technology
FDCPX,2021,0.0968201235110208,technology
FDCPX,2022,0.0819610355661843,technology
FDCPX,2023,0.085942466335265,technology
FDCPX,2024,0.084687269005083,technology
FDCPX,2025,0.1087588213006823,technology
FSCSX,1999,0.240267915634831,technology
FSCSX,2000,0.3585914186059822,technology
FSCSX,2001,0.3005087812132196,technology
FSCSX,2002,0.1907561277195965,technology
FSCSX,2003,0.1287090403412801,technology
FSCSX,2004,0.1160682949577181,technology
FSCSX,2005,0.1007419100076192,technology
FSCSX,2006,0.0885726808874274,technology
FSCSX,2007,0.0967798556958536,technology
FSCSX,2008,0.1598475648665249,technology
FSCSX,2009,0.1086732013625352,technology
FSCSX,2010,0.0757184694589589,technology
FSCSX,2011,0.0847114884757882,technology
FSCSX,2012,0.0693284351531218,technology
FSCSX,2013,0.0709714119434404,technology
FSCSX,2014,0.1378870784278952,technology
FSCSX,2015,0.0712173809296496,technology
FSCSX,2016,0.0881559726117744,technology
FSCSX,2017,0.0730474314655616,technology
FSCSX,2018,0.0984383036868354,technology
FSCSX,2019,0.0697361240174061,technology
FSCSX,2020,0.1289982830132185,technology
FSCSX,2021,0.0904176589407901,technology
FSCSX,2022,0.110386523406675,technology
FSCSX,2023,0.0945344575484678,technology
FSCSX,2024,0.107484894920991,technology
FSCSX,2025,0.1216698742849776,technology
FSELX,1999,0.2809253979569567,technology
FSELX,2000,0.4153313385640521,technology
FSELX,2001,0.3982756874953256,technology
FSELX,2002,0.321392050928378,technology
FSELX,2003,0.1968139231151756,technology
FSELX,2004,0.2129273363779072,technology
FSELX,2005,0.1291458918949207,technology
FSELX,2006,0.1408107285589436,technology
FSELX,2007,0.1239724461328183,technology
FSELX,2008,0.216380870472692,technology
FSELX,2009,0.1908150845711348,technology
FSELX,2010,0.1401471107000383,technology
FSELX,2011,0.1730604335612378,technology
FSELX,2012,0.1404579072306565,technology
FSELX,2013,0.1050340403102422,technology
FSELX,2014,0.1079391466648706,technology
FSELX,2015,0.1338823293557927,technology
FSELX,2016,0.1288275349976377,technology
FSELX,2017,0.1028396699330391,technology
FSELX,2018,0.1578027116103177,technology
FSELX,2019,0.1622459042500995,technology
FSELX,2020,0.2068068649998231,technology
FSELX,2021,0.2102193511456598,technology
FSELX,2022,0.2254433247738595,technology
FSELX,2023,0.2211776695570406,technology
FSELX,2024,0.2209378816031714,technology
FSELX,2025,0.2179659939529073,technology
FSPTX,1999,0.2177994276099715,technology
FSPTX,2000,0.4027802128137027,technology
FSPTX,2001,0.316981459856796,technology
FSPTX,2002,0.2242362704436715,technology
FSPTX,2003,0.1425533828467664,technology
FSPTX,2004,0.1527412016817238,technology
FSPTX,2005,0.0874616517573338,technology
FSPTX,2006,0.0910401385962543,technology
FSPTX,2007,0.1129589053199379,technology
FSPTX,2008,0.1803495236885811,technology
FSPTX,2009,0.1175572715894954,technology
FSPTX,2010,0.0787774499021792,technology
FSPTX,2011,0.1058218415732279,technology
FSPTX,2012,0.0825335856642926,technology
FSPTX,2013,0.0712585482487062,technology
FSPTX,2014,0.0795964964970381,technology
FSPTX,2015,0.0733954482209216,technology
FSPTX,2016,0.0799366928559527,technology
FSPTX,2017,0.0845571618006517,technology
FSPTX,2018,0.1017855151147509,technology
FSPTX,2019,0.0704801007433791,technology
FSPTX,2020,0.135886357381793,technology
FSPTX,2021,0.1109686749381397,technology
FSPTX,2022,0.1144692729899675,technology
FSPTX,2023,0.106816169902569,technology
FSPTX,2024,0.1104002272694429,technology
FSPTX,2025,0.119189651773286,technology
ICTEX,1999,0.2212233047165223,technology
ICTEX,2000,0.2385347295861388,technology
ICTEX,2001,0.2520369232631764,technology
ICTEX,2002,0.1901760346247573,technology
ICTEX,2003,0.1976984257051492,technology
ICTEX,2004,0.1400782987678273,technology
ICTEX,2005,0.0782475512601663,technology
ICTEX,2006,0.0863240382174136,technology
